report_period_start,report_period_end,pod,namespace,node,resource_id,interval_start,interval_end,pod_usage_cpu_core_seconds,pod_request_cpu_core_seconds,pod_limit_cpu_core_seconds,pod_usage_memory_byte_seconds,pod_request_memory_byte_seconds,pod_limit_memory_byte_seconds,node_capacity_cpu_cores,node_capacity_cpu_core_seconds,node_capacity_memory_bytes,node_capacity_memory_byte_seconds,pod_labels
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,pod_name18,openshift,master_3,i-professional,2023-10-02 22:00:00 +0000 UTC,2023-10-02 22:59:59 +0000 UTC,2488.788,3600,3600,14534169329664.0,7730941132800,15461882265600,4,14400,8589934592,30923764531200,
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,pod_apiserver,openshift-kube-apiserver,master_1,i-machine,2023-10-02 22:00:00 +0000 UTC,2023-10-02 22:59:59 +0000 UTC,3083.4719999999998,3600,3600,10088878178304.0,7730941132800,15461882265600,4,14400,8589934592,30923764531200,
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,pod_name1,Toronto,compute_1,i-per,2023-10-02 23:00:00 +0000 UTC,2023-10-02 23:59:59 +0000 UTC,2923.56,3600,3600,11789685227520.0,7730941132800,15461882265600,4,14400,17179869184,61847529062400,label_application:OpenCart|label_stage:Production|label_group:Marketing|label_dashed-key-on-prem:dashed-value
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,pod_name2,Raleigh,compute_1,i-per,2023-10-02 23:00:00 +0000 UTC,2023-10-02 23:59:59 +0000 UTC,2139.624,3600,3600,3942779977728.0,7730941132800,15461882265600,4,14400,17179869184,61847529062400,label_application:Phoenix|label_stage:Development|label_group:Engineering
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,pod_name3,Madrid,compute_2,i-ball,2023-10-02 23:00:00 +0000 UTC,2023-10-02 23:59:59 +0000 UTC,1351.872,3600,3600,10784662880256.0,7730941132800,15461882265600,4,14400,17179869184,61847529062400,label_application:Candlepin|label_stage:Development|label_group:Marketing
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,pod_name4,Boston,compute_2,i-ball,2023-10-02 23:00:00 +0000 UTC,2023-10-02 23:59:59 +0000 UTC,202.464,3600,3600,4599909974016.0,7730941132800,15461882265600,4,14400,17179869184,61847529062400,label_application:Candlepin|label_stage:Production|label_group:Sales
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,pod_name5,SanFrancisco,compute_3,i-want,2023-10-02 23:00:00 +0000 UTC,2023-10-02 23:59:59 +0000 UTC,2116.764,3600,3600,5179730558976.0,7730941132800,15461882265600,4,14400,17179869184,61847529062400,label_application:Cygwin|label_stage:Production|label_group:Marketing
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,pod_name6,LosAngeles,compute_3,i-want,2023-10-02 23:00:00 +0000 UTC,2023-10-02 23:59:59 +0000 UTC,443.62800000000004,3600,3600,11866994638848.0,7730941132800,15461882265600,4,14400,17179869184,61847529062400,label_application:Phoenix|label_stage:QA|label_group:Engineering
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,pod_name7,London,compute_4,i-improve,2023-10-02 23:00:00 +0000 UTC,2023-10-02 23:59:59 +0000 UTC,2486.304,3600,3600,5952824672256.0,7730941132800,15461882265600,4,14400,17179869184,61847529062400,label_application:CMSapp|label_stage:Production|label_group:Marketing
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,pod_name8,Paris,compute_4,i-improve,2023-10-02 23:00:00 +0000 UTC,2023-10-02 23:59:59 +0000 UTC,1715.364,3600,3600,12137577578496.0,7730941132800,15461882265600,4,14400,17179869184,61847529062400,label_application:Atomic|label_stage:Test|label_group:Support
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,pod_name9,Berlin,compute_5,i-wrong,2023-10-02 23:00:00 +0000 UTC,2023-10-02 23:59:59 +0000 UTC,2386.944,3600,3600,8504035246080.001,7730941132800,15461882265600,4,14400,17179869184,61847529062400,label_application:Wordpress|label_stage:Production|label_group:Marketing
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,pod_name10,HongKong,compute_5,i-wrong,2023-10-02 23:00:00 +0000 UTC,2023-10-02 23:59:59 +0000 UTC,1624.428,3600,3600,9586367004672.0,7730941132800,15461882265600,4,14400,17179869184,61847529062400,label_application:Wordpress|label_stage:QA|label_group:Support
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,pod_name11,Dubai,compute_6,i-against,2023-10-02 23:00:00 +0000 UTC,2023-10-02 23:59:59 +0000 UTC,2529.072,3600,3600,13413182865408.0,7730941132800,15461882265600,4,14400,17179869184,61847529062400,label_application:MongoDB|label_stage:Production|label_group:Sales
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,multi_pvc,NewDelhi,compute_6,i-against,2023-10-02 23:00:00 +0000 UTC,2023-10-02 23:59:59 +0000 UTC,3136.824,3600,3600,14495514624000.0,7730941132800,15461882265600,4,14400,17179869184,61847529062400,label_application:Istio|label_stage:Development|label_group:Engineering
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,pod_name17,kube-system,master_3,i-professional,2023-10-02 23:00:00 +0000 UTC,2023-10-02 23:59:59 +0000 UTC,3334.824,3600,3600,6957847019520.0,7730941132800,15461882265600,4,14400,8589934592,30923764531200,
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,pod_name18,openshift,master_3,i-professional,2023-10-02 23:00:00 +0000 UTC,2023-10-02 23:59:59 +0000 UTC,1586.16,3600,3600,9354438770688.0,7730941132800,15461882265600,4,14400,8589934592,30923764531200,
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,pod_apiserver,openshift-kube-apiserver,master_1,i-machine,2023-10-02 23:00:00 +0000 UTC,2023-10-02 23:59:59 +0000 UTC,2132.928,3600,3600,14688788152320.0,7730941132800,15461882265600,4,14400,8589934592,30923764531200,
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,pod_name1,Toronto,compute_1,i-per,2023-10-03 00:00:00 +0000 UTC,2023-10-03 00:59:59 +0000 UTC,526.608,3600,3600,10668698763264.0,7730941132800,15461882265600,4,14400,17179869184,61847529062400,label_application:OpenCart|label_stage:Production|label_group:Marketing|label_dashed-key-on-prem:dashed-value
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,pod_name2,Raleigh,compute_1,i-per,2023-10-03 00:00:00 +0000 UTC,2023-10-03 00:59:59 +0000 UTC,1227.456,3600,3600,8542689951744.0,7730941132800,15461882265600,4,14400,17179869184,61847529062400,label_application:Phoenix|label_stage:Development|label_group:Engineering
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,pod_name3,Madrid,compute_2,i-ball,2023-10-03 00:00:00 +0000 UTC,2023-10-03 00:59:59 +0000 UTC,2909.628,3600,3600,11982958755840.0,7730941132800,15461882265600,4,14400,17179869184,61847529062400,label_application:Candlepin|label_stage:Development|label_group:Marketing
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,pod_name4,Boston,compute_2,i-ball,2023-10-03 00:00:00 +0000 UTC,2023-10-03 00:59:59 +0000 UTC,1127.4840000000002,3600,3600,12987981103104.0,7730941132800,15461882265600,4,14400,17179869184,61847529062400,label_application:Candlepin|label_stage:Production|label_group:Sales
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,pod_name5,SanFrancisco,compute_3,i-want,2023-10-03 00:00:00 +0000 UTC,2023-10-03 00:59:59 +0000 UTC,2257.596,3600,3600,15075335208960.0,7730941132800,15461882265600,4,14400,17179869184,61847529062400,label_application:Cygwin|label_stage:Production|label_group:Marketing
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,pod_name6,LosAngeles,compute_3,i-want,2023-10-03 00:00:00 +0000 UTC,2023-10-03 00:59:59 +0000 UTC,1339.74,3600,3600,12794707574784.0,7730941132800,15461882265600,4,14400,17179869184,61847529062400,label_application:Phoenix|label_stage:QA|label_group:Engineering
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,pod_name7,London,compute_4,i-improve,2023-10-03 00:00:00 +0000 UTC,2023-10-03 00:59:59 +0000 UTC,985.2479999999999,3600,3600,8233452306432.0,7730941132800,15461882265600,4,14400,17179869184,61847529062400,label_application:CMSapp|label_stage:Production|label_group:Marketing
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,pod_name8,Paris,compute_4,i-improve,2023-10-03 00:00:00 +0000 UTC,2023-10-03 00:59:59 +0000 UTC,1158.696,3600,3600,11673721110528.0,7730941132800,15461882265600,4,14400,17179869184,61847529062400,label_application:Atomic|label_stage:Test|label_group:Support
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,pod_name9,Berlin,compute_5,i-wrong,2023-10-03 00:00:00 +0000 UTC,2023-10-03 00:59:59 +0000 UTC,896.5799999999999,3600,3600,7576322310144.0,7730941132800,15461882265600,4,14400,17179869184,61847529062400,label_application:Wordpress|label_stage:Production|label_group:Marketing
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,pod_name10,HongKong,compute_5,i-wrong,2023-10-03 00:00:00 +0000 UTC,2023-10-03 00:59:59 +0000 UTC,2425.464,3600,3600,9199819948032.0,7730941132800,15461882265600,4,14400,17179869184,61847529062400,label_application:Wordpress|label_stage:QA|label_group:Support
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,pod_name11,Dubai,compute_6,i-against,2023-10-03 00:00:00 +0000 UTC,2023-10-03 00:59:59 +0000 UTC,1620.324,3600,3600,10514079940608.0,7730941132800,15461882265600,4,14400,17179869184,61847529062400,label_application:MongoDB|label_stage:Production|label_group:Sales
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,multi_pvc,NewDelhi,compute_6,i-against,2023-10-03 00:00:00 +0000 UTC,2023-10-03 00:59:59 +0000 UTC,3388.464,3600,3600,11789685227520.0,7730941132800,15461882265600,4,14400,17179869184,61847529062400,label_application:Istio|label_stage:Development|label_group:Engineering
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,pod_name17,kube-system,master_3,i-professional,2023-10-03 00:00:00 +0000 UTC,2023-10-03 00:59:59 +0000 UTC,1754.388,3600,3600,9393093476352.0,7730941132800,15461882265600,4,14400,8589934592,30923764531200,
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,pod_name18,openshift,master_3,i-professional,2023-10-03 00:00:00 +0000 UTC,2023-10-03 00:59:59 +0000 UTC,1456.56,3600,3600,10436770529280.0,7730941132800,15461882265600,4,14400,8589934592,30923764531200,
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,pod_apiserver,openshift-kube-apiserver,master_1,i-machine,2023-10-03 00:00:00 +0000 UTC,2023-10-03 00:59:59 +0000 UTC,1997.496,3600,3600,5682241732608.0,7730941132800,15461882265600,4,14400,8589934592,30923764531200,
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,pod_name1,Toronto,compute_1,i-per,2023-10-03 01:00:00 +0000 UTC,2023-10-03 01:59:59 +0000 UTC,650.844,3600,3600,10823317585920.0,7730941132800,15461882265600,4,14400,17179869184,61847529062400,label_application:OpenCart|label_stage:Production|label_group:Marketing|label_dashed-key-on-prem:dashed-value
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,pod_name2,Raleigh,compute_1,i-per,2023-10-03 01:00:00 +0000 UTC,2023-10-03 01:59:59 +0000 UTC,1398.384,3600,3600,12446815223808.0,7730941132800,15461882265600,4,14400,17179869184,61847529062400,label_application:Phoenix|label_stage:Development|label_group:Engineering
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,pod_name3,Madrid,compute_2,i-ball,2023-10-03 01:00:00 +0000 UTC,2023-10-03 01:59:59 +0000 UTC,1565.1000000000001,3600,3600,12910671691776.0,7730941132800,15461882265600,4,14400,17179869184,61847529062400,label_application:Candlepin|label_stage:Development|label_group:Marketing
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,pod_name4,Boston,compute_2,i-ball,2023-10-03 01:00:00 +0000 UTC,2023-10-03 01:59:59 +0000 UTC,3087.54,3600,3600,6764573491200.0,7730941132800,15461882265600,4,14400,17179869184,61847529062400,label_application:Candlepin|label_stage:Production|label_group:Sales
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,pod_name5,SanFrancisco,compute_3,i-want,2023-10-03 01:00:00 +0000 UTC,2023-10-03 01:59:59 +0000 UTC,2751.012,3600,3600,15461882265600.0,7730941132800,15461882265600,4,14400,17179869184,61847529062400,label_application:Cygwin|label_stage:Production|label_group:Marketing
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,pod_name6,LosAngeles,compute_3,i-want,2023-10-03 01:00:00 +0000 UTC,2023-10-03 01:59:59 +0000 UTC,2835.828,3600,3600,13799729922048.0,7730941132800,15461882265600,4,14400,17179869184,61847529062400,label_application:Phoenix|label_stage:QA|label_group:Engineering
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,pod_name7,London,compute_4,i-improve,2023-10-03 01:00:00 +0000 UTC,2023-10-03 01:59:59 +0000 UTC,2316.384,3600,3600,3981434683392.0,7730941132800,15461882265600,4,14400,17179869184,61847529062400,label_application:CMSapp|label_stage:Production|label_group:Marketing
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,pod_name8,Paris,compute_4,i-improve,2023-10-03 01:00:00 +0000 UTC,2023-10-03 01:59:59 +0000 UTC,1876.8960000000002,3600,3600,10127532883968.0,7730941132800,15461882265600,4,14400,17179869184,61847529062400,label_application:Atomic|label_stage:Test|label_group:Support
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,pod_name9,Berlin,compute_5,i-wrong,2023-10-03 01:00:00 +0000 UTC,2023-10-03 01:59:59 +0000 UTC,1401.3,3600,3600,6107443494912.0,7730941132800,15461882265600,4,14400,17179869184,61847529062400,label_application:Wordpress|label_stage:Production|label_group:Marketing
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,pod_name10,HongKong,compute_5,i-wrong,2023-10-03 01:00:00 +0000 UTC,2023-10-03 01:59:59 +0000 UTC,3079.044,3600,3600,10591389351936.0,7730941132800,15461882265600,4,14400,17179869184,61847529062400,label_application:Wordpress|label_stage:QA|label_group:Support
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,pod_name11,Dubai,compute_6,i-against,2023-10-03 01:00:00 +0000 UTC,2023-10-03 01:59:59 +0000 UTC,3411.288,3600,3600,11480447582208.0,7730941132800,15461882265600,4,14400,17179869184,61847529062400,label_application:MongoDB|label_stage:Production|label_group:Sales
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,multi_pvc,NewDelhi,compute_6,i-against,2023-10-03 01:00:00 +0000 UTC,2023-10-03 01:59:59 +0000 UTC,533.232,3600,3600,12601434046464.0,7730941132800,15461882265600,4,14400,17179869184,61847529062400,label_application:Istio|label_stage:Development|label_group:Engineering
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,pod_name17,kube-system,master_3,i-professional,2023-10-03 01:00:00 +0000 UTC,2023-10-03 01:59:59 +0000 UTC,1499.112,3600,3600,11055245819904.0,7730941132800,15461882265600,4,14400,8589934592,30923764531200,
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,pod_name18,openshift,master_3,i-professional,2023-10-03 01:00:00 +0000 UTC,2023-10-03 01:59:59 +0000 UTC,2657.376,3600,3600,12872016986112.0,7730941132800,15461882265600,4,14400,8589934592,30923764531200,
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,pod_apiserver,openshift-kube-apiserver,master_1,i-machine,2023-10-03 01:00:00 +0000 UTC,2023-10-03 01:59:59 +0000 UTC,3264.444,3600,3600,6764573491200.0,7730941132800,15461882265600,4,14400,8589934592,30923764531200,
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,pod_name1,Toronto,compute_1,i-per,2023-10-03 02:00:00 +0000 UTC,2023-10-03 02:59:59 +0000 UTC,3317.832,3600,3600,5836860555264.0,7730941132800,15461882265600,4,14400,17179869184,61847529062400,label_application:OpenCart|label_stage:Production|label_group:Marketing|label_dashed-key-on-prem:dashed-value
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,pod_name2,Raleigh,compute_1,i-per,2023-10-03 02:00:00 +0000 UTC,2023-10-03 02:59:59 +0000 UTC,3058.524,3600,3600,8813272891392.0,7730941132800,15461882265600,4,14400,17179869184,61847529062400,label_application:Phoenix|label_stage:Development|label_group:Engineering
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,pod_name3,Madrid,compute_2,i-ball,2023-10-03 02:00:00 +0000 UTC,2023-10-03 02:59:59 +0000 UTC,2968.452,3600,3600,5141075853312.0,7730941132800,15461882265600,4,14400,17179869184,61847529062400,label_application:Candlepin|label_stage:Development|label_group:Marketing
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,pod_name4,Boston,compute_2,i-ball,2023-10-03 02:00:00 +0000 UTC,2023-10-03 02:59:59 +0000 UTC,727.848,3600,3600,13993003450368.0,7730941132800,15461882265600,4,14400,17179869184,61847529062400,label_application:Candlepin|label_stage:Production|label_group:Sales
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,pod_name5,SanFrancisco,compute_3,i-want,2023-10-03 02:00:00 +0000 UTC,2023-10-03 02:59:59 +0000 UTC,203.364,3600,3600,12756052869120.0,7730941132800,15461882265600,4,14400,17179869184,61847529062400,label_application:Cygwin|label_stage:Production|label_group:Marketing
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,pod_name6,LosAngeles,compute_3,i-want,2023-10-03 02:00:00 +0000 UTC,2023-10-03 02:59:59 +0000 UTC,947.2679999999999,3600,3600,10823317585920.0,7730941132800,15461882265600,4,14400,17179869184,61847529062400,label_application:Phoenix|label_stage:QA|label_group:Engineering
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,pod_name7,London,compute_4,i-improve,2023-10-03 02:00:00 +0000 UTC,2023-10-03 02:59:59 +0000 UTC,1185.768,3600,3600,10320806412288.0,7730941132800,15461882265600,4,14400,17179869184,61847529062400,label_application:CMSapp|label_stage:Production|label_group:Marketing
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,pod_name8,Paris,compute_4,i-improve,2023-10-03 02:00:00 +0000 UTC,2023-10-03 02:59:59 +0000 UTC,476.06399999999996,3600,3600,4986457030656.0,7730941132800,15461882265600,4,14400,17179869184,61847529062400,label_application:Atomic|label_stage:Test|label_group:Support
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,pod_name9,Berlin,compute_5,i-wrong,2023-10-03 02:00:00 +0000 UTC,2023-10-03 02:59:59 +0000 UTC,3551.436,3600,3600,6416681140224.0,7730941132800,15461882265600,4,14400,17179869184,61847529062400,label_application:Wordpress|label_stage:Production|label_group:Marketing
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,pod_name10,HongKong,compute_5,i-wrong,2023-10-03 02:00:00 +0000 UTC,2023-10-03 02:59:59 +0000 UTC,2954.268,3600,3600,13683765805056.0,7730941132800,15461882265600,4,14400,17179869184,61847529062400,label_application:Wordpress|label_stage:QA|label_group:Support
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,pod_name11,Dubai,compute_6,i-against,2023-10-03 02:00:00 +0000 UTC,2023-10-03 02:59:59 +0000 UTC,335.808,3600,3600,12678743457792.0,7730941132800,15461882265600,4,14400,17179869184,61847529062400,label_application:MongoDB|label_stage:Production|label_group:Sales
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,multi_pvc,NewDelhi,compute_6,i-against,2023-10-03 02:00:00 +0000 UTC,2023-10-03 02:59:59 +0000 UTC,2205.756,3600,3600,12137577578496.0,7730941132800,15461882265600,4,14400,17179869184,61847529062400,label_application:Istio|label_stage:Development|label_group:Engineering
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,pod_name17,kube-system,master_3,i-professional,2023-10-03 02:00:00 +0000 UTC,2023-10-03 02:59:59 +0000 UTC,1730.196,3600,3600,11789685227520.0,7730941132800,15461882265600,4,14400,8589934592,30923764531200,
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,pod_name18,openshift,master_3,i-professional,2023-10-03 02:00:00 +0000 UTC,2023-10-03 02:59:59 +0000 UTC,3386.7360000000003,3600,3600,10320806412288.0,7730941132800,15461882265600,4,14400,8589934592,30923764531200,
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,pod_apiserver,openshift-kube-apiserver,master_1,i-machine,2023-10-03 02:00:00 +0000 UTC,2023-10-03 02:59:59 +0000 UTC,2373.156,3600,3600,14456859918336.0,7730941132800,15461882265600,4,14400,8589934592,30923764531200,
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,pod_name1,Toronto,compute_1,i-per,2023-10-03 03:00:00 +0000 UTC,2023-10-03 03:59:59 +0000 UTC,128.232,3600,3600,13413182865408.0,7730941132800,15461882265600,4,14400,17179869184,61847529062400,label_application:OpenCart|label_stage:Production|label_group:Marketing|label_dashed-key-on-prem:dashed-value
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,pod_name2,Raleigh,compute_1,i-per,2023-10-03 03:00:00 +0000 UTC,2023-10-03 03:59:59 +0000 UTC,753.624,3600,3600,4870492913664.0,7730941132800,15461882265600,4,14400,17179869184,61847529062400,label_application:Phoenix|label_stage:Development|label_group:Engineering
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,pod_name3,Madrid,compute_2,i-ball,2023-10-03 03:00:00 +0000 UTC,2023-10-03 03:59:59 +0000 UTC,358.95599999999996,3600,3600,5720896438272.0,7730941132800,15461882265600,4,14400,17179869184,61847529062400,label_application:Candlepin|label_stage:Development|label_group:Marketing
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,pod_name4,Boston,compute_2,i-ball,2023-10-03 03:00:00 +0000 UTC,2023-10-03 03:59:59 +0000 UTC,2653.452,3600,3600,12524124635136.0,7730941132800,15461882265600,4,14400,17179869184,61847529062400,label_application:Candlepin|label_stage:Production|label_group:Sales
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,pod_name5,SanFrancisco,compute_3,i-want,2023-10-03 03:00:00 +0000 UTC,2023-10-03 03:59:59 +0000 UTC,2621.3399999999997,3600,3600,10475425234944.0,7730941132800,15461882265600,4,14400,17179869184,61847529062400,label_application:Cygwin|label_stage:Production|label_group:Marketing
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,pod_name6,LosAngeles,compute_3,i-want,2023-10-03 03:00:00 +0000 UTC,2023-10-03 03:59:59 +0000 UTC,3081.8160000000003,3600,3600,12756052869120.0,7730941132800,15461882265600,4,14400,17179869184,61847529062400,label_application:Phoenix|label_stage:QA|label_group:Engineering
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,pod_name7,London,compute_4,i-improve,2023-10-03 03:00:00 +0000 UTC,2023-10-03 03:59:59 +0000 UTC,254.664,3600,3600,11828339933184.0,7730941132800,15461882265600,4,14400,17179869184,61847529062400,label_application:CMSapp|label_stage:Production|label_group:Marketing
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,pod_name8,Paris,compute_4,i-improve,2023-10-03 03:00:00 +0000 UTC,2023-10-03 03:59:59 +0000 UTC,3155.04,3600,3600,10243497000960.0,7730941132800,15461882265600,4,14400,17179869184,61847529062400,label_application:Atomic|label_stage:Test|label_group:Support
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,pod_name9,Berlin,compute_5,i-wrong,2023-10-03 03:00:00 +0000 UTC,2023-10-03 03:59:59 +0000 UTC,2668.824,3600,3600,12949326397440.0,7730941132800,15461882265600,4,14400,17179869184,61847529062400,label_application:Wordpress|label_stage:Production|label_group:Marketing
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,pod_name10,HongKong,compute_5,i-wrong,2023-10-03 03:00:00 +0000 UTC,2023-10-03 03:59:59 +0000 UTC,3314.916,3600,3600,11132555231232.0,7730941132800,15461882265600,4,14400,17179869184,61847529062400,label_application:Wordpress|label_stage:QA|label_group:Support
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,pod_name11,Dubai,compute_6,i-against,2023-10-03 03:00:00 +0000 UTC,2023-10-03 03:59:59 +0000 UTC,243.288,3600,3600,8735963480063.999,7730941132800,15461882265600,4,14400,17179869184,61847529062400,label_application:MongoDB|label_stage:Production|label_group:Sales
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,multi_pvc,NewDelhi,compute_6,i-against,2023-10-03 03:00:00 +0000 UTC,2023-10-03 03:59:59 +0000 UTC,965.988,3600,3600,12794707574784.0,7730941132800,15461882265600,4,14400,17179869184,61847529062400,label_application:Istio|label_stage:Development|label_group:Engineering
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,pod_name17,kube-system,master_3,i-professional,2023-10-03 03:00:00 +0000 UTC,2023-10-03 03:59:59 +0000 UTC,3187.008,3600,3600,11866994638848.0,7730941132800,15461882265600,4,14400,8589934592,30923764531200,
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,pod_name18,openshift,master_3,i-professional,2023-10-03 03:00:00 +0000 UTC,2023-10-03 03:59:59 +0000 UTC,2024.46,3600,3600,6803228196864.0,7730941132800,15461882265600,4,14400,8589934592,30923764531200,
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,pod_apiserver,openshift-kube-apiserver,master_1,i-machine,2023-10-03 03:00:00 +0000 UTC,2023-10-03 03:59:59 +0000 UTC,3305.628,3600,3600,4290672328704.0005,7730941132800,15461882265600,4,14400,8589934592,30923764531200,
2023-10-01 00:00:00 +0000 UTC,2023-11-01 00:00:00 +0000 UTC,pod_name1,Toronto,compute_1,i-per,2023-10-03 04:00:00 +0000 UTC,2023-10-03 04:59:59 +0000 UTC,819.684,3600,3600,7692286427136.0,7730941132800,15461882265600,4,14400,17179869184,61847529062400,label_application:OpenCart|label_stage:Production|label_group:Marketing|label_dashed-key-on-prem:dashed-value
